model,mode,probe,image_id,level,n_persons_gt,rep,n_input,n_generated,n_think_tokens,n_answer_tokens,latency_ms,tokens_per_second,budget_hit,think_closed,termination_class,parsed_answer,parse_status,correct
qwen3vl4b_t,thinking,main,361586,L3,4,1,350,972,968,1,20610.6,47.2,False,True,complete,8,ok,False
qwen3vl4b_t,thinking,main,3553,L1,1,1,350,43,39,1,917.3,46.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,359833,L1,1,0,350,53,49,1,1102.2,48.1,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,477805,L2,2,2,350,40,36,1,856.0,46.7,False,True,complete,1,ok,False
qwen3vl4b_t,thinking,main,323496,L3,6,2,350,382,378,1,7817.6,48.9,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,411754,L3,5,0,350,1040,1036,1,22166.4,46.9,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,130699,L3,7,2,350,642,638,1,13347.6,48.1,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,main,477441,L2,3,0,350,200,196,1,4082.0,49.0,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,130699,L3,7,0,350,642,638,1,13391.5,47.9,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,main,74200,L3,6,2,350,1388,1384,1,29656.0,46.8,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,3553,L1,1,0,350,43,39,1,893.1,48.1,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,548246,L3,4,0,350,208,204,1,4155.5,50.1,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,114049,L3,6,0,350,1589,1585,1,34743.7,45.7,False,True,complete,5,ok,False
qwen3vl4b_t,thinking,main,366884,L1,1,0,350,89,85,1,1836.0,48.5,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,274066,L3,5,1,350,119,115,1,2438.1,48.8,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,36936,L2,2,0,350,48,44,1,1015.3,47.3,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,25386,L2,3,0,350,76,72,1,1575.9,48.2,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,201426,L2,2,2,350,72,68,1,1479.4,48.7,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,246883,L2,2,0,350,63,59,1,1314.8,47.9,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,36539,L2,2,2,350,52,48,1,1077.0,48.3,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,357816,L3,4,1,350,319,315,1,6503.9,49.0,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,537270,L2,3,0,350,84,80,1,1716.4,48.9,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,366884,L1,1,1,350,89,85,1,1839.0,48.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,220764,L1,1,1,350,66,62,1,1377.5,47.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,301563,L2,3,2,350,86,82,1,1777.2,48.4,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,130699,L3,7,1,350,642,638,1,13293.7,48.3,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,main,96493,L1,1,2,350,55,51,1,1138.9,48.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,442456,L2,2,0,350,82,78,1,1706.5,48.1,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,188296,L3,7,2,350,8192,8192,0,251814.0,32.5,True,False,non_termination,2,no_think_tag,False
qwen3vl4b_t,thinking,main,561256,L1,1,2,350,48,44,1,1026.0,46.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,102820,L1,1,1,350,54,50,1,1145.6,47.1,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,415748,L1,1,0,350,75,71,1,1565.3,47.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,535608,L3,5,0,350,449,445,1,9176.7,48.9,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,506656,L1,1,1,350,56,52,1,1160.0,48.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,327701,L3,4,0,350,158,154,1,3240.6,48.8,False,True,complete,3,ok,False
qwen3vl4b_t,thinking,main,265816,L1,1,2,350,70,66,1,1467.1,47.7,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,537270,L2,3,1,350,84,80,1,1716.2,48.9,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,169076,L2,2,0,350,364,360,1,7456.7,48.8,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,70739,L2,3,1,350,813,809,1,17098.0,47.5,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,301563,L2,3,0,350,86,82,1,1778.5,48.4,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,1761,L3,5,2,350,142,138,1,2872.5,49.4,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,511647,L1,1,1,350,60,56,1,1237.3,48.5,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,139077,L1,1,1,350,57,53,1,1199.1,47.5,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,465180,L3,6,2,350,476,472,1,9746.2,48.8,False,True,complete,5,ok,False
qwen3vl4b_t,thinking,main,117425,L2,3,1,350,75,71,1,1546.1,48.5,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,55167,L3,6,0,350,1649,1645,1,36501.7,45.2,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,253386,L2,2,2,350,82,78,1,1695.9,48.4,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,561256,L1,1,1,350,48,44,1,999.6,48.0,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,82715,L1,1,2,350,50,46,1,1037.9,48.2,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,62355,L3,5,2,350,497,493,1,10196.2,48.7,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,357816,L3,4,2,350,319,315,1,6487.4,49.2,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,32334,L3,5,2,350,354,350,1,7250.1,48.8,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,394199,L1,1,2,350,71,67,1,1469.1,48.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,303863,L3,7,0,350,1930,1926,1,43396.4,44.5,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,main,309173,L1,1,2,350,115,111,1,2356.3,48.8,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,416451,L2,2,2,350,8192,8192,0,250734.8,32.7,True,False,non_termination,2,no_think_tag,True
qwen3vl4b_t,thinking,main,220764,L1,1,2,350,66,62,1,1374.3,48.0,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,354307,L1,1,0,350,50,46,1,1040.8,48.0,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,390826,L1,1,2,350,58,54,1,1226.7,47.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,246883,L2,2,1,350,63,59,1,1323.2,47.6,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,201426,L2,2,1,350,72,68,1,1482.0,48.6,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,1761,L3,5,1,350,142,138,1,2876.7,49.4,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,277020,L3,4,1,350,133,129,1,2701.8,49.2,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,32334,L3,5,0,350,354,350,1,7254.0,48.8,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,169076,L2,2,2,350,364,360,1,7432.3,49.0,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,74200,L3,6,1,350,1388,1384,1,30290.8,45.8,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,269121,L1,1,1,350,73,69,1,1514.0,48.2,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,139077,L1,1,2,350,57,53,1,1195.4,47.7,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,117719,L1,1,0,350,61,57,1,1274.5,47.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,562207,L2,3,2,350,65,61,1,1334.6,48.7,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,511647,L1,1,2,350,60,56,1,1255.4,47.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,55167,L3,6,1,350,1649,1645,1,36477.5,45.2,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,295420,L1,1,0,350,141,137,1,2881.7,48.9,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,213547,L2,2,1,350,77,73,1,1571.2,49.0,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,180487,L2,2,0,350,81,77,1,1675.1,48.4,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,274066,L3,5,0,350,119,115,1,2409.6,49.4,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,330396,L3,5,0,350,1085,1081,1,23203.0,46.8,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,213547,L2,2,2,350,77,73,1,1574.3,48.9,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,274066,L3,5,2,350,119,115,1,2419.9,49.2,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,535608,L3,5,1,350,449,445,1,9231.2,48.6,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,173799,L2,2,1,350,96,92,1,1954.9,49.1,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,357748,L3,4,2,350,267,263,1,5450.0,49.0,False,True,complete,3,ok,False
qwen3vl4b_t,thinking,main,327701,L3,4,1,350,158,154,1,3190.0,49.5,False,True,complete,3,ok,False
qwen3vl4b_t,thinking,main,450303,L3,6,2,350,384,380,1,7875.3,48.8,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,284764,L1,1,2,350,44,40,1,935.9,47.0,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,111086,L3,4,2,350,385,381,1,7846.2,49.1,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,169076,L2,2,1,350,364,360,1,7455.0,48.8,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,323496,L3,6,0,350,382,378,1,7828.3,48.8,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,357816,L3,4,0,350,319,315,1,6478.9,49.2,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,477805,L2,2,1,350,40,36,1,858.2,46.6,False,True,complete,1,ok,False
qwen3vl4b_t,thinking,main,3255,L3,6,0,350,42,38,1,880.5,47.7,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,122672,L1,1,2,350,54,50,1,1128.4,47.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,2006,L2,3,0,350,82,78,1,1678.1,48.9,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,411754,L3,5,1,350,1040,1036,1,22147.6,47.0,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,122672,L1,1,0,350,54,50,1,1136.4,47.5,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,465180,L3,6,0,350,476,472,1,9761.5,48.8,False,True,complete,5,ok,False
qwen3vl4b_t,thinking,main,284764,L1,1,1,350,44,40,1,938.1,46.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,84477,L1,1,2,350,70,66,1,1456.4,48.1,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,188296,L3,7,1,350,8192,8192,0,251007.9,32.6,True,False,non_termination,2,no_think_tag,False
qwen3vl4b_t,thinking,main,473869,L1,1,0,350,42,38,1,907.0,46.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,31093,L2,3,0,350,660,656,1,13759.1,48.0,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,455555,L2,2,2,350,59,55,1,1217.1,48.5,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,18150,L2,2,0,350,74,70,1,1515.7,48.8,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,111086,L3,4,1,350,385,381,1,7898.9,48.7,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,36936,L2,2,1,350,48,44,1,999.5,48.0,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,36539,L2,2,0,350,52,48,1,1081.0,48.1,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,562207,L2,3,0,350,65,61,1,1358.2,47.9,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,415748,L1,1,1,350,75,71,1,1536.0,48.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,83172,L2,3,1,350,87,83,1,1807.2,48.1,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,32334,L3,5,1,350,354,350,1,7251.9,48.8,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,455555,L2,2,1,350,59,55,1,1218.1,48.4,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,394199,L1,1,1,350,71,67,1,1458.7,48.7,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,450303,L3,6,1,350,384,380,1,7824.6,49.1,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,117719,L1,1,2,350,61,57,1,1275.5,47.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,74200,L3,6,0,350,1388,1384,1,30287.9,45.8,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,332570,L1,1,0,350,78,74,1,1616.3,48.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,269121,L1,1,0,350,73,69,1,1514.7,48.2,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,284764,L1,1,0,350,44,40,1,920.4,47.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,84477,L1,1,1,350,70,66,1,1454.7,48.1,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,122672,L1,1,1,350,54,50,1,1139.7,47.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,535608,L3,5,2,350,449,445,1,9224.5,48.7,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,201426,L2,2,0,350,72,68,1,1493.2,48.2,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,170613,L2,2,1,350,64,60,1,1336.6,47.9,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,323496,L3,6,1,350,382,378,1,7824.4,48.8,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,497344,L1,1,2,350,48,44,1,1015.2,47.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,330396,L3,5,2,350,1085,1081,1,23191.4,46.8,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,464824,L1,1,2,350,61,57,1,1255.6,48.6,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,246883,L2,2,2,350,63,59,1,1299.9,48.5,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,83172,L2,3,0,350,87,83,1,1795.4,48.5,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,295420,L1,1,2,350,141,137,1,2881.4,48.9,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,269121,L1,1,2,350,73,69,1,1514.6,48.2,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,417249,L3,5,0,350,127,123,1,2572.4,49.4,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,568195,L2,3,1,350,83,79,1,1715.9,48.4,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,117425,L2,3,0,350,75,71,1,1532.5,48.9,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,117719,L1,1,1,350,61,57,1,1276.2,47.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,127270,L3,5,0,350,685,681,1,14232.3,48.1,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,3553,L1,1,2,350,43,39,1,917.9,46.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,506656,L1,1,2,350,56,52,1,1157.4,48.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,330396,L3,5,1,350,1085,1081,1,23215.5,46.7,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,84477,L1,1,0,350,70,66,1,1435.6,48.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,354307,L1,1,2,350,50,46,1,1057.9,47.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,62355,L3,5,0,350,497,493,1,10241.1,48.5,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,450303,L3,6,0,350,384,380,1,7871.7,48.8,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,2006,L2,3,1,350,82,78,1,1669.7,49.1,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,561256,L1,1,0,350,48,44,1,1004.4,47.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,173799,L2,2,0,350,96,92,1,1952.4,49.2,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,285047,L1,1,1,350,40,36,1,859.3,46.6,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,31093,L2,3,1,350,660,656,1,13719.3,48.1,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,477805,L2,2,0,350,40,36,1,843.1,47.4,False,True,complete,1,ok,False
qwen3vl4b_t,thinking,main,213547,L2,2,0,350,77,73,1,1580.4,48.7,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,377588,L3,6,2,350,303,299,1,6150.7,49.3,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,394199,L1,1,0,350,71,67,1,1453.2,48.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,465836,L2,3,2,350,64,60,1,1340.1,47.8,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,473869,L1,1,2,350,42,38,1,901.1,46.6,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,568195,L2,3,2,350,83,79,1,1718.1,48.3,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,2006,L2,3,2,350,82,78,1,1699.6,48.2,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,114049,L3,6,2,350,1589,1585,1,35054.2,45.3,False,True,complete,5,ok,False
qwen3vl4b_t,thinking,main,506656,L1,1,0,350,56,52,1,1176.9,47.6,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,548246,L3,4,2,350,208,204,1,4208.5,49.4,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,377588,L3,6,0,350,303,299,1,6190.1,48.9,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,554595,L1,1,0,350,48,44,1,999.7,48.0,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,265816,L1,1,0,350,70,66,1,1434.8,48.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,354307,L1,1,1,350,50,46,1,1041.2,48.0,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,416451,L2,2,1,350,8192,8192,0,251140.8,32.6,True,False,non_termination,2,no_think_tag,True
qwen3vl4b_t,thinking,main,464824,L1,1,1,350,61,57,1,1288.0,47.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,527528,L2,2,2,350,282,278,1,5737.9,49.1,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,170613,L2,2,0,350,64,60,1,1322.0,48.4,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,303863,L3,7,1,350,1930,1926,1,43519.5,44.3,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,main,465180,L3,6,1,350,476,472,1,9758.1,48.8,False,True,complete,5,ok,False
qwen3vl4b_t,thinking,main,127270,L3,5,1,350,685,681,1,14289.1,47.9,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,301563,L2,3,1,350,86,82,1,1777.8,48.4,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,3255,L3,6,1,350,42,38,1,895.4,46.9,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,465836,L2,3,1,350,64,60,1,1330.5,48.1,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,231580,L3,7,0,350,904,900,1,19114.2,47.3,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,main,82715,L1,1,1,350,50,46,1,1056.9,47.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,188296,L3,7,0,350,8192,8192,0,251040.0,32.6,True,False,non_termination,2,no_think_tag,False
qwen3vl4b_t,thinking,main,411754,L3,5,2,350,1040,1036,1,22167.4,46.9,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,285047,L1,1,2,350,40,36,1,861.4,46.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,402774,L1,1,1,350,66,62,1,1379.7,47.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,295420,L1,1,1,350,141,137,1,2881.0,48.9,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,277020,L3,4,0,350,133,129,1,2724.3,48.8,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,96493,L1,1,0,350,55,51,1,1159.9,47.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,1761,L3,5,0,350,142,138,1,2907.6,48.8,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,82715,L1,1,0,350,50,46,1,1058.1,47.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,562207,L2,3,1,350,65,61,1,1335.8,48.7,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,154087,L3,4,2,350,400,396,1,8208.8,48.7,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,89296,L2,2,2,350,82,78,1,1696.8,48.3,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,180487,L2,2,2,350,81,77,1,1652.7,49.0,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,83172,L2,3,2,350,87,83,1,1775.0,49.0,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,70739,L2,3,2,350,813,809,1,17037.0,47.7,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,554595,L1,1,1,350,48,44,1,1000.1,48.0,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,390826,L1,1,0,350,58,54,1,1198.2,48.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,309173,L1,1,1,350,115,111,1,2336.7,49.2,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,139077,L1,1,0,350,57,53,1,1202.4,47.4,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,377588,L3,6,1,350,303,299,1,6206.1,48.8,False,True,complete,6,ok,True
qwen3vl4b_t,thinking,main,361586,L3,4,2,350,972,968,1,20670.3,47.0,False,True,complete,8,ok,False
qwen3vl4b_t,thinking,main,332570,L1,1,1,350,78,74,1,1619.3,48.2,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,31093,L2,3,2,350,660,656,1,13739.2,48.0,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,253386,L2,2,1,350,82,78,1,1681.2,48.8,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,277020,L3,4,2,350,133,129,1,2698.1,49.3,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,327701,L3,4,2,350,158,154,1,3223.5,49.0,False,True,complete,3,ok,False
qwen3vl4b_t,thinking,main,309173,L1,1,0,350,115,111,1,2335.0,49.3,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,357748,L3,4,0,350,267,263,1,5454.9,48.9,False,True,complete,3,ok,False
qwen3vl4b_t,thinking,main,477441,L2,3,1,350,200,196,1,4076.6,49.1,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,568195,L2,3,0,350,83,79,1,1715.4,48.4,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,359833,L1,1,2,350,53,49,1,1115.5,47.5,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,427338,L2,2,2,350,91,87,1,1875.3,48.5,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,527528,L2,2,1,350,282,278,1,5760.9,49.0,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,402774,L1,1,2,350,66,62,1,1378.6,47.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,265816,L1,1,1,350,70,66,1,1454.3,48.1,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,114049,L3,6,1,350,1589,1585,1,35057.3,45.3,False,True,complete,5,ok,False
qwen3vl4b_t,thinking,main,102820,L1,1,0,350,54,50,1,1118.4,48.3,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,154087,L3,4,1,350,400,396,1,8204.7,48.8,False,True,complete,4,ok,True
qwen3vl4b_t,thinking,main,285047,L1,1,0,350,40,36,1,856.7,46.7,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,465836,L2,3,0,350,64,60,1,1336.5,47.9,False,True,complete,3,ok,True
qwen3vl4b_t,thinking,main,442456,L2,2,1,350,82,78,1,1694.6,48.4,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,497344,L1,1,0,350,48,44,1,1018.9,47.1,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,473869,L1,1,1,350,42,38,1,896.9,46.8,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,36936,L2,2,2,350,48,44,1,1016.0,47.2,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,127270,L3,5,2,350,685,681,1,14223.7,48.2,False,True,complete,5,ok,True
qwen3vl4b_t,thinking,main,332570,L1,1,2,350,78,74,1,1616.9,48.2,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,89296,L2,2,1,350,82,78,1,1694.9,48.4,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,578489,L3,7,2,350,1260,1256,1,27235.6,46.3,False,True,complete,7,ok,True
qwen3vl4b_t,thinking,main,231580,L3,7,2,350,904,900,1,19060.3,47.4,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,main,427338,L2,2,1,350,91,87,1,1856.3,49.0,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,402774,L1,1,0,350,66,62,1,1382.3,47.7,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,170613,L2,2,2,350,64,60,1,1319.7,48.5,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,102820,L1,1,2,350,54,50,1,1138.0,47.5,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,578489,L3,7,0,350,1260,1256,1,27283.4,46.2,False,True,complete,7,ok,True
qwen3vl4b_t,thinking,main,220764,L1,1,0,350,66,62,1,1377.5,47.9,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,18150,L2,2,2,350,74,70,1,1534.8,48.2,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,main,117425,L2,3,2,350,75,71,1,1534.9,48.9,False,True,complete,2,ok,False
qwen3vl4b_t,thinking,main,96493,L1,1,1,350,55,51,1,1157.8,47.5,False,True,complete,1,ok,True
qwen3vl4b_t,thinking,main,3255,L3,6,2,350,42,38,1,881.5,47.6,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,main,527528,L2,2,0,350,282,278,1,5761.4,48.9,False,True,complete,0,ok,False
qwen3vl4b_t,thinking,main,416451,L2,2,0,350,8192,8192,0,251295.6,32.6,True,False,non_termination,2,no_think_tag,True
qwen3vl4b_t,thinking,main,477441,L2,3,2,350,200,196,1,4095.9,48.8,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,464824,L1,1,1,350,53,49,1,1689.4,31.4,False,True,complete,1,ok,True
