model,image_id,level,n_persons_gt,mode,rep,n_input,n_generated,latency_ms,budget_hit,parsed_answer,parse_status,correct
qwenvl3b,159791,L4,8,direct,0,440,2,126.4,False,0,ok,False
qwenvl3b,542127,L4,14,direct,1,440,3,141.7,False,15,ok,False
qwenvl3b,527528,L2,2,direct,1,440,2,125.5,False,0,ok,False
qwenvl3b,6771,L4,8,direct,2,440,2,126.8,False,7,ok,False
qwenvl3b,268378,L4,9,stepwise,2,469,191,3020.4,False,7,ok,False
qwenvl3b,497344,L1,1,direct,2,440,2,125.3,False,1,ok,True
qwenvl3b,477805,L2,2,stepwise,1,469,84,1369.6,False,1,ok,False
qwenvl3b,70739,L2,3,direct,1,440,2,127.5,False,2,ok,False
qwenvl3b,417249,L3,5,stepwise,2,469,120,1938.1,False,5,ok,True
qwenvl3b,323496,L3,6,stepwise,0,469,104,1693.5,False,5,ok,False
qwenvl3b,83172,L2,3,stepwise,0,469,100,1613.3,False,3,ok,True
qwenvl3b,130699,L3,7,stepwise,1,469,132,2104.1,False,6,ok,False
qwenvl3b,450303,L3,6,direct,1,440,2,125.5,False,5,ok,False
qwenvl3b,416451,L2,2,stepwise,0,469,104,1669.9,False,3,ok,False
qwenvl3b,561256,L1,1,direct,0,440,2,127.5,False,1,ok,True
qwenvl3b,25386,L2,3,direct,0,440,2,126.7,False,2,ok,False
qwenvl3b,511647,L1,1,stepwise,1,469,49,850.7,False,1,ok,True
qwenvl3b,357816,L3,4,stepwise,1,469,84,1386.2,False,3,ok,False
qwenvl3b,464824,L1,1,stepwise,2,469,38,681.5,False,,unparseable,
qwenvl3b,130699,L3,7,direct,2,440,2,126.1,False,6,ok,False
qwenvl3b,25386,L2,3,stepwise,0,469,57,970.1,False,2,ok,False
qwenvl3b,220764,L1,1,direct,0,440,2,127.1,False,1,ok,True
qwenvl3b,528314,L4,9,direct,2,440,3,141.8,False,10,ok,False
qwenvl3b,70739,L2,3,stepwise,0,469,93,1526.2,False,2,ok,False
qwenvl3b,32334,L3,5,stepwise,1,469,64,1066.0,False,3,ok,False
qwenvl3b,332570,L1,1,stepwise,1,469,113,1812.6,False,1,ok,True
qwenvl3b,62355,L3,5,stepwise,0,469,145,2302.0,False,5,ok,True
qwenvl3b,470924,L4,14,stepwise,0,469,137,2195.4,False,6,ok,False
qwenvl3b,36936,L2,2,direct,0,440,2,127.0,False,2,ok,True
qwenvl3b,224664,L4,8,stepwise,2,469,120,1940.9,False,6,ok,False
qwenvl3b,442456,L2,2,stepwise,1,469,96,1551.7,False,2,ok,True
qwenvl3b,323496,L3,6,stepwise,1,469,104,1675.5,False,5,ok,False
qwenvl3b,377393,L4,10,stepwise,1,469,87,1422.6,False,6,ok,False
qwenvl3b,481390,L4,14,direct,1,440,3,142.7,False,10,ok,False
qwenvl3b,473869,L1,1,direct,0,440,2,127.4,False,1,ok,True
qwenvl3b,309173,L1,1,stepwise,0,469,60,1020.2,False,0,ok,False
qwenvl3b,139077,L1,1,stepwise,1,469,75,1247.9,False,1,ok,True
qwenvl3b,192670,L4,9,stepwise,0,469,146,2334.7,False,3,ok,False
qwenvl3b,269121,L1,1,direct,2,440,2,126.1,False,1,ok,True
qwenvl3b,1761,L3,5,stepwise,1,469,30,556.6,False,0,ok,False
qwenvl3b,154087,L3,4,stepwise,0,469,90,1457.4,False,4,ok,True
qwenvl3b,274066,L3,5,direct,2,440,2,126.9,False,3,ok,False
qwenvl3b,102820,L1,1,stepwise,0,469,53,902.6,False,1,ok,True
qwenvl3b,213547,L2,2,stepwise,0,469,76,1264.5,False,3,ok,False
qwenvl3b,477441,L2,3,direct,2,440,2,126.5,False,0,ok,False
qwenvl3b,117425,L2,3,stepwise,2,469,110,1782.0,False,2,ok,False
qwenvl3b,465836,L2,3,direct,0,440,2,126.7,False,3,ok,True
qwenvl3b,188465,L4,14,direct,1,440,4,157.6,False,100,ok,False
qwenvl3b,548246,L3,4,stepwise,1,469,83,1372.3,False,4,ok,True
qwenvl3b,82715,L1,1,direct,1,440,2,125.6,False,1,ok,True
qwenvl3b,481390,L4,14,stepwise,0,469,158,2495.9,False,10,ok,False
qwenvl3b,253386,L2,2,stepwise,1,469,128,2043.9,False,2,ok,True
qwenvl3b,55167,L3,6,stepwise,0,469,141,2243.5,False,3,ok,False
qwenvl3b,285047,L1,1,direct,1,440,2,126.8,False,1,ok,True
qwenvl3b,18150,L2,2,direct,2,440,2,127.8,False,2,ok,True
qwenvl3b,36539,L2,2,direct,2,440,2,127.9,False,2,ok,True
qwenvl3b,425906,L4,13,direct,1,440,3,144.0,False,15,ok,False
qwenvl3b,554002,L4,10,direct,0,440,2,127.2,False,7,ok,False
qwenvl3b,427338,L2,2,stepwise,1,469,112,1816.0,False,2,ok,True
qwenvl3b,309173,L1,1,direct,1,440,2,125.9,False,0,ok,False
qwenvl3b,470924,L4,14,direct,1,440,2,123.8,False,5,ok,False
qwenvl3b,62355,L3,5,stepwise,2,469,145,2305.0,False,5,ok,True
qwenvl3b,84477,L1,1,stepwise,0,469,103,1677.4,False,1,ok,True
qwenvl3b,416451,L2,2,stepwise,2,469,104,1675.3,False,3,ok,False
qwenvl3b,465180,L3,6,direct,2,440,2,126.8,False,6,ok,True
qwenvl3b,425906,L4,13,direct,2,440,3,140.6,False,15,ok,False
qwenvl3b,277020,L3,4,direct,0,440,2,123.9,False,3,ok,False
qwenvl3b,295420,L1,1,stepwise,1,469,42,728.1,False,1,ok,True
qwenvl3b,170613,L2,2,direct,1,440,2,128.3,False,2,ok,True
qwenvl3b,83172,L2,3,stepwise,1,469,100,1634.4,False,3,ok,True
qwenvl3b,481390,L4,14,stepwise,1,469,158,2517.8,False,10,ok,False
qwenvl3b,127270,L3,5,direct,0,440,2,126.9,False,5,ok,True
qwenvl3b,14439,L4,14,direct,0,440,3,143.0,False,15,ok,False
qwenvl3b,411754,L3,5,stepwise,2,469,137,2181.1,False,6,ok,False
qwenvl3b,153529,L4,8,stepwise,2,469,84,1373.3,False,1,ok,False
qwenvl3b,361147,L4,9,direct,1,440,3,142.6,False,10,ok,False
qwenvl3b,18150,L2,2,direct,0,440,2,127.2,False,2,ok,True
qwenvl3b,511647,L1,1,direct,2,440,2,126.3,False,1,ok,True
qwenvl3b,89296,L2,2,direct,1,440,2,126.0,False,2,ok,True
qwenvl3b,455555,L2,2,stepwise,2,469,87,1410.6,False,2,ok,True
qwenvl3b,70739,L2,3,stepwise,1,469,93,1510.0,False,2,ok,False
qwenvl3b,25386,L2,3,direct,1,440,2,127.3,False,2,ok,False
qwenvl3b,188296,L3,7,direct,0,440,2,128.8,False,7,ok,True
qwenvl3b,157756,L4,10,direct,2,440,2,127.6,False,4,ok,False
qwenvl3b,537270,L2,3,direct,1,440,2,128.5,False,3,ok,True
qwenvl3b,301563,L2,3,direct,0,440,2,129.0,False,3,ok,True
qwenvl3b,6771,L4,8,stepwise,0,469,117,1897.6,False,6,ok,False
qwenvl3b,3553,L1,1,direct,2,440,2,127.2,False,1,ok,True
qwenvl3b,117425,L2,3,direct,2,440,2,127.1,False,2,ok,False
qwenvl3b,361586,L3,4,stepwise,0,469,132,2119.6,False,6,ok,False
qwenvl3b,165681,L4,12,stepwise,1,469,82,1357.6,False,3,ok,False
qwenvl3b,361147,L4,9,direct,2,440,3,140.7,False,10,ok,False
qwenvl3b,132544,L4,10,stepwise,1,469,88,1426.6,False,4,ok,False
qwenvl3b,201426,L2,2,direct,2,440,2,126.6,False,2,ok,True
qwenvl3b,169076,L2,2,stepwise,2,469,67,1126.4,False,2,ok,True
qwenvl3b,528314,L4,9,stepwise,2,469,95,1536.1,False,6,ok,False
qwenvl3b,188296,L3,7,stepwise,0,469,141,2258.9,False,5,ok,False
qwenvl3b,83172,L2,3,direct,2,440,2,126.3,False,3,ok,True
qwenvl3b,561256,L1,1,direct,1,440,2,126.2,False,1,ok,True
qwenvl3b,455555,L2,2,stepwise,0,469,87,1412.7,False,2,ok,True
qwenvl3b,295420,L1,1,direct,0,440,2,127.1,False,1,ok,True
qwenvl3b,139077,L1,1,direct,1,440,2,127.2,False,1,ok,True
qwenvl3b,246883,L2,2,stepwise,2,469,85,1382.8,False,2,ok,True
qwenvl3b,542127,L4,14,stepwise,1,469,123,1969.6,False,10,ok,False
qwenvl3b,98287,L4,14,direct,1,440,3,143.7,False,10,ok,False
qwenvl3b,511647,L1,1,stepwise,2,469,49,851.4,False,1,ok,True
qwenvl3b,561256,L1,1,stepwise,0,469,78,1295.5,False,1,ok,True
qwenvl3b,327701,L3,4,stepwise,0,469,143,2268.4,False,4,ok,True
qwenvl3b,394199,L1,1,stepwise,2,469,97,1569.2,False,1,ok,True
qwenvl3b,208363,L4,14,stepwise,2,469,89,1464.3,False,10,ok,False
qwenvl3b,139077,L1,1,direct,2,440,2,126.4,False,1,ok,True
qwenvl3b,1761,L3,5,stepwise,2,469,30,556.3,False,0,ok,False
qwenvl3b,465180,L3,6,direct,0,440,2,126.7,False,6,ok,True
qwenvl3b,455555,L2,2,direct,2,440,2,126.7,False,2,ok,True
qwenvl3b,506656,L1,1,direct,2,440,2,126.2,False,1,ok,True
qwenvl3b,309173,L1,1,stepwise,2,469,60,1004.0,False,0,ok,False
qwenvl3b,114049,L3,6,stepwise,2,469,159,2512.9,False,6,ok,True
qwenvl3b,269121,L1,1,stepwise,1,469,51,880.5,False,1,ok,True
qwenvl3b,36539,L2,2,stepwise,1,469,58,989.9,False,2,ok,True
qwenvl3b,323496,L3,6,stepwise,2,469,104,1694.5,False,5,ok,False
qwenvl3b,130699,L3,7,stepwise,2,469,132,2099.0,False,6,ok,False
qwenvl3b,44590,L4,12,direct,1,440,3,143.6,False,12,ok,True
qwenvl3b,132544,L4,10,direct,1,440,2,125.8,False,5,ok,False
qwenvl3b,390826,L1,1,direct,2,440,2,126.6,False,1,ok,True
qwenvl3b,55167,L3,6,direct,0,440,2,126.3,False,0,ok,False
qwenvl3b,361586,L3,4,direct,1,440,2,124.8,False,7,ok,False
qwenvl3b,548246,L3,4,direct,2,440,2,126.9,False,4,ok,True
qwenvl3b,506656,L1,1,direct,0,440,2,128.3,False,1,ok,True
qwenvl3b,44590,L4,12,direct,0,440,3,144.4,False,12,ok,True
qwenvl3b,361586,L3,4,stepwise,1,469,132,2121.5,False,6,ok,False
qwenvl3b,127270,L3,5,stepwise,2,469,111,1790.7,False,5,ok,True
qwenvl3b,98287,L4,14,direct,0,440,3,142.4,False,10,ok,False
qwenvl3b,159791,L4,8,direct,1,440,2,126.3,False,0,ok,False
qwenvl3b,231580,L3,7,direct,2,440,2,126.2,False,6,ok,False
qwenvl3b,477805,L2,2,direct,2,440,2,125.3,False,1,ok,False
qwenvl3b,566923,L4,10,direct,2,440,3,140.2,False,10,ok,True
qwenvl3b,465836,L2,3,stepwise,1,469,110,1758.8,False,3,ok,True
qwenvl3b,89296,L2,2,stepwise,2,469,95,1555.2,False,3,ok,False
qwenvl3b,114049,L3,6,direct,2,440,2,127.2,False,5,ok,False
qwenvl3b,153529,L4,8,direct,0,440,2,127.3,False,5,ok,False
qwenvl3b,157756,L4,10,direct,1,440,2,128.8,False,4,ok,False
qwenvl3b,3255,L3,6,direct,2,440,2,128.8,False,4,ok,False
qwenvl3b,377588,L3,6,direct,2,440,2,127.7,False,5,ok,False
qwenvl3b,377588,L3,6,direct,0,440,2,127.6,False,5,ok,False
qwenvl3b,568195,L2,3,direct,1,440,2,127.6,False,3,ok,True
qwenvl3b,213547,L2,2,stepwise,1,469,76,1267.5,False,3,ok,False
qwenvl3b,84477,L1,1,direct,0,440,2,126.6,False,1,ok,True
qwenvl3b,527528,L2,2,stepwise,2,469,120,1936.0,False,0,ok,False
qwenvl3b,357748,L3,4,stepwise,2,469,144,2287.2,False,6,ok,False
qwenvl3b,169076,L2,2,stepwise,1,469,67,1112.9,False,2,ok,True
qwenvl3b,208363,L4,14,stepwise,1,469,89,1465.9,False,10,ok,False
qwenvl3b,359833,L1,1,stepwise,0,469,99,1596.5,False,1,ok,True
qwenvl3b,159791,L4,8,direct,2,440,2,126.9,False,0,ok,False
qwenvl3b,554595,L1,1,direct,1,440,2,126.2,False,1,ok,True
qwenvl3b,354307,L1,1,stepwise,0,469,103,1657.8,False,1,ok,True
qwenvl3b,213547,L2,2,direct,1,440,2,127.7,False,2,ok,True
qwenvl3b,36936,L2,2,direct,1,440,2,129.1,False,2,ok,True
qwenvl3b,402774,L1,1,stepwise,0,469,82,1358.3,False,1,ok,True
qwenvl3b,269121,L1,1,stepwise,2,469,51,873.8,False,1,ok,True
qwenvl3b,402774,L1,1,direct,0,440,2,127.7,False,1,ok,True
qwenvl3b,455555,L2,2,direct,1,440,2,127.7,False,2,ok,True
qwenvl3b,170613,L2,2,stepwise,1,469,92,1515.4,False,2,ok,True
qwenvl3b,450303,L3,6,direct,2,440,2,127.4,False,5,ok,False
qwenvl3b,554595,L1,1,direct,0,440,2,128.0,False,1,ok,True
qwenvl3b,126137,L4,13,stepwise,0,469,162,2578.8,False,7,ok,False
qwenvl3b,402774,L1,1,direct,2,440,2,127.1,False,1,ok,True
qwenvl3b,111086,L3,4,stepwise,0,469,117,1894.6,False,2,ok,False
qwenvl3b,165681,L4,12,direct,2,440,2,125.8,False,2,ok,False
qwenvl3b,390826,L1,1,stepwise,1,469,44,767.6,False,,unparseable,
qwenvl3b,188296,L3,7,direct,1,440,2,124.7,False,7,ok,True
qwenvl3b,6771,L4,8,stepwise,1,469,117,1865.3,False,6,ok,False
qwenvl3b,1584,L4,11,direct,1,440,2,127.3,False,3,ok,False
qwenvl3b,82715,L1,1,direct,0,440,2,128.4,False,1,ok,True
qwenvl3b,480985,L4,8,direct,1,440,2,128.0,False,5,ok,False
qwenvl3b,32334,L3,5,stepwise,2,469,64,1068.3,False,3,ok,False
qwenvl3b,44590,L4,12,stepwise,0,469,184,2892.3,False,10,ok,False
qwenvl3b,394199,L1,1,direct,1,440,2,125.6,False,1,ok,True
qwenvl3b,231580,L3,7,stepwise,1,469,122,1955.1,False,6,ok,False
qwenvl3b,208363,L4,14,direct,1,440,3,142.9,False,15,ok,False
qwenvl3b,89648,L4,11,stepwise,1,469,128,2060.7,False,5,ok,False
qwenvl3b,562207,L2,3,stepwise,0,469,140,2242.1,False,3,ok,True
qwenvl3b,330396,L3,5,direct,1,440,2,126.8,False,4,ok,False
qwenvl3b,157756,L4,10,stepwise,1,469,110,1771.0,False,3,ok,False
qwenvl3b,377393,L4,10,stepwise,0,469,87,1433.0,False,6,ok,False
qwenvl3b,301563,L2,3,stepwise,2,469,128,2061.4,False,3,ok,True
qwenvl3b,274066,L3,5,direct,0,440,2,126.2,False,3,ok,False
qwenvl3b,473869,L1,1,direct,1,440,2,126.7,False,1,ok,True
qwenvl3b,566923,L4,10,stepwise,0,469,152,2408.9,False,10,fallback_last_number,True
qwenvl3b,506656,L1,1,direct,1,440,2,126.2,False,1,ok,True
qwenvl3b,480985,L4,8,direct,2,440,2,128.7,False,5,ok,False
qwenvl3b,74200,L3,6,stepwise,2,469,38,670.7,False,1,ok,False
qwenvl3b,323496,L3,6,direct,1,440,2,126.6,False,5,ok,False
qwenvl3b,464824,L1,1,direct,2,440,2,128.1,False,1,ok,True
qwenvl3b,357748,L3,4,stepwise,0,469,144,2306.3,False,6,ok,False
qwenvl3b,450303,L3,6,stepwise,0,469,140,2225.9,False,6,ok,True
qwenvl3b,357748,L3,4,direct,0,440,2,129.5,False,0,ok,False
qwenvl3b,354307,L1,1,direct,1,440,2,127.0,False,1,ok,True
qwenvl3b,511647,L1,1,direct,1,440,2,126.0,False,1,ok,True
qwenvl3b,465180,L3,6,stepwise,0,469,123,1960.7,False,5,ok,False
qwenvl3b,192670,L4,9,stepwise,1,469,146,2333.2,False,3,ok,False
qwenvl3b,274066,L3,5,direct,1,440,2,127.4,False,3,ok,False
qwenvl3b,153529,L4,8,direct,2,440,2,127.1,False,5,ok,False
qwenvl3b,31093,L2,3,direct,0,440,2,126.0,False,1,ok,False
qwenvl3b,1584,L4,11,direct,2,440,2,125.8,False,3,ok,False
qwenvl3b,32334,L3,5,direct,2,440,2,126.7,False,4,ok,False
qwenvl3b,201426,L2,2,stepwise,0,469,72,1189.4,False,2,ok,True
qwenvl3b,188465,L4,14,direct,2,440,4,158.6,False,100,ok,False
qwenvl3b,442456,L2,2,direct,1,440,2,126.3,False,2,ok,True
qwenvl3b,561256,L1,1,stepwise,2,469,78,1295.0,False,1,ok,True
qwenvl3b,74200,L3,6,direct,2,440,2,126.5,False,0,ok,False
qwenvl3b,562207,L2,3,stepwise,2,469,140,2244.8,False,3,ok,True
qwenvl3b,31093,L2,3,stepwise,2,469,126,2015.1,False,2,ok,False
qwenvl3b,268378,L4,9,stepwise,1,469,191,3005.0,False,7,ok,False
qwenvl3b,265816,L1,1,stepwise,0,469,140,2224.7,False,2,ok,False
qwenvl3b,477441,L2,3,direct,1,440,2,126.7,False,0,ok,False
qwenvl3b,303863,L3,7,stepwise,2,469,152,2429.0,False,3,ok,False
qwenvl3b,132544,L4,10,direct,0,440,2,125.1,False,5,ok,False
qwenvl3b,208363,L4,14,direct,2,440,3,141.9,False,15,ok,False
qwenvl3b,157756,L4,10,direct,0,440,2,125.3,False,4,ok,False
qwenvl3b,173799,L2,2,stepwise,0,469,71,1170.3,False,2,ok,True
qwenvl3b,231580,L3,7,stepwise,0,469,122,1953.8,False,6,ok,False
qwenvl3b,96493,L1,1,direct,2,440,2,127.3,False,1,ok,True
qwenvl3b,3553,L1,1,direct,0,440,2,127.4,False,1,ok,True
qwenvl3b,180487,L2,2,direct,0,440,2,126.7,False,2,ok,True
qwenvl3b,180487,L2,2,direct,2,440,2,126.6,False,2,ok,True
qwenvl3b,394199,L1,1,direct,2,440,2,125.3,False,1,ok,True
qwenvl3b,55167,L3,6,direct,1,440,2,125.1,False,0,ok,False
qwenvl3b,415748,L1,1,direct,0,440,2,127.6,False,1,ok,True
qwenvl3b,165681,L4,12,direct,0,440,2,128.1,False,2,ok,False
qwenvl3b,309173,L1,1,direct,0,440,2,128.6,False,0,ok,False
qwenvl3b,122672,L1,1,stepwise,0,469,65,1097.3,False,1,ok,True
qwenvl3b,70739,L2,3,direct,0,440,2,126.6,False,2,ok,False
qwenvl3b,130699,L3,7,direct,1,440,2,128.7,False,6,ok,False
qwenvl3b,169076,L2,2,direct,2,440,2,128.9,False,2,ok,True
qwenvl3b,284764,L1,1,direct,0,440,2,127.7,False,1,ok,True
qwenvl3b,55167,L3,6,direct,2,440,2,126.9,False,0,ok,False
qwenvl3b,74200,L3,6,stepwise,1,469,38,669.3,False,1,ok,False
qwenvl3b,284764,L1,1,stepwise,2,469,79,1290.7,False,1,ok,True
qwenvl3b,303863,L3,7,stepwise,0,469,152,2431.5,False,3,ok,False
qwenvl3b,153529,L4,8,stepwise,1,469,84,1384.5,False,1,ok,False
qwenvl3b,535608,L3,5,direct,1,440,2,127.1,False,5,ok,True
qwenvl3b,500478,L4,14,direct,0,440,3,143.3,False,20,ok,False
qwenvl3b,32334,L3,5,direct,1,440,2,125.9,False,4,ok,False
qwenvl3b,159791,L4,8,stepwise,1,469,161,2544.9,False,6,ok,False
qwenvl3b,98287,L4,14,stepwise,1,469,100,1632.0,False,7,ok,False
qwenvl3b,357816,L3,4,stepwise,0,469,84,1388.2,False,3,ok,False
qwenvl3b,301563,L2,3,stepwise,0,469,128,2057.5,False,3,ok,True
qwenvl3b,224664,L4,8,direct,0,440,3,141.6,False,10,ok,False
qwenvl3b,416451,L2,2,direct,2,440,2,125.7,False,3,ok,False
qwenvl3b,473869,L1,1,stepwise,0,469,50,851.8,False,1,ok,True
qwenvl3b,548246,L3,4,direct,1,440,2,129.6,False,4,ok,True
qwenvl3b,83172,L2,3,direct,0,440,2,126.1,False,3,ok,True
qwenvl3b,2006,L2,3,stepwise,2,469,94,1536.4,False,2,ok,False
qwenvl3b,416451,L2,2,direct,1,440,2,127.2,False,3,ok,False
qwenvl3b,411754,L3,5,stepwise,1,469,137,2198.1,False,6,ok,False
qwenvl3b,83172,L2,3,stepwise,2,469,100,1628.5,False,3,ok,True
qwenvl3b,327701,L3,4,stepwise,2,469,143,2284.9,False,4,ok,True
qwenvl3b,416451,L2,2,stepwise,1,469,104,1688.5,False,3,ok,False
qwenvl3b,295420,L1,1,direct,1,440,2,125.8,False,1,ok,True
qwenvl3b,117719,L1,1,stepwise,0,469,93,1524.2,False,1,ok,True
qwenvl3b,415748,L1,1,direct,1,440,2,125.0,False,1,ok,True
qwenvl3b,117719,L1,1,stepwise,2,469,93,1514.0,False,1,ok,True
qwenvl3b,114049,L3,6,direct,0,440,2,126.1,False,5,ok,False
qwenvl3b,122672,L1,1,stepwise,2,469,65,1092.0,False,1,ok,True
qwenvl3b,32334,L3,5,direct,0,440,2,125.6,False,4,ok,False
qwenvl3b,268378,L4,9,direct,2,440,2,125.5,False,8,ok,False
qwenvl3b,535608,L3,5,direct,0,440,2,124.6,False,5,ok,True
qwenvl3b,303863,L3,7,direct,2,440,2,124.0,False,3,ok,False
qwenvl3b,25386,L2,3,stepwise,1,469,57,973.7,False,2,ok,False
qwenvl3b,497344,L1,1,stepwise,0,469,55,926.3,False,1,ok,True
qwenvl3b,568195,L2,3,stepwise,0,469,56,959.8,False,,unparseable,
qwenvl3b,130699,L3,7,direct,0,440,2,126.2,False,6,ok,False
qwenvl3b,173799,L2,2,direct,1,440,2,127.2,False,2,ok,True
qwenvl3b,417249,L3,5,direct,2,440,2,127.0,False,4,ok,False
qwenvl3b,455555,L2,2,stepwise,1,469,87,1424.3,False,2,ok,True
qwenvl3b,284764,L1,1,stepwise,1,469,79,1304.3,False,1,ok,True
qwenvl3b,295420,L1,1,stepwise,0,469,42,741.5,False,1,ok,True
qwenvl3b,542127,L4,14,stepwise,0,469,123,1980.0,False,10,ok,False
qwenvl3b,82715,L1,1,direct,2,440,2,125.9,False,1,ok,True
qwenvl3b,224664,L4,8,direct,2,440,3,139.4,False,10,ok,False
qwenvl3b,480985,L4,8,stepwise,1,469,147,2347.1,False,5,ok,False
qwenvl3b,246883,L2,2,stepwise,0,469,85,1381.4,False,2,ok,True
qwenvl3b,253386,L2,2,direct,1,440,2,126.5,False,2,ok,True
qwenvl3b,377588,L3,6,stepwise,0,469,137,2196.5,False,5,ok,False
qwenvl3b,117425,L2,3,direct,1,440,2,126.1,False,2,ok,False
qwenvl3b,477441,L2,3,stepwise,2,469,136,2183.3,False,2,ok,False
qwenvl3b,96493,L1,1,direct,0,440,2,125.8,False,1,ok,True
qwenvl3b,169076,L2,2,direct,0,440,2,126.9,False,2,ok,True
qwenvl3b,1761,L3,5,direct,1,440,2,126.6,False,0,ok,False
qwenvl3b,471789,L4,12,stepwise,2,469,201,3178.5,False,4,ok,False
qwenvl3b,417249,L3,5,direct,0,440,2,126.0,False,4,ok,False
qwenvl3b,568195,L2,3,direct,0,440,2,126.2,False,3,ok,True
qwenvl3b,511647,L1,1,direct,0,440,2,125.6,False,1,ok,True
qwenvl3b,425906,L4,13,stepwise,0,469,73,1209.2,False,6,ok,False
qwenvl3b,361147,L4,9,stepwise,1,469,148,2363.4,False,7,ok,False
qwenvl3b,507037,L4,14,stepwise,1,469,145,2312.4,False,10,fallback_last_number,False
qwenvl3b,427338,L2,2,direct,2,440,2,125.7,False,2,ok,True
qwenvl3b,170613,L2,2,stepwise,0,469,92,1495.1,False,2,ok,True
qwenvl3b,188296,L3,7,direct,2,440,2,126.2,False,7,ok,True
qwenvl3b,180487,L2,2,stepwise,2,469,57,961.6,False,1,ok,False
qwenvl3b,377393,L4,10,stepwise,2,469,87,1415.2,False,6,ok,False
qwenvl3b,480985,L4,8,stepwise,2,469,147,2334.7,False,5,ok,False
qwenvl3b,284764,L1,1,direct,1,440,2,127.9,False,1,ok,True
qwenvl3b,578489,L3,7,direct,0,440,2,125.4,False,6,ok,False
qwenvl3b,566923,L4,10,direct,1,440,3,140.1,False,10,ok,True
qwenvl3b,427338,L2,2,stepwise,0,469,112,1814.2,False,2,ok,True
qwenvl3b,548246,L3,4,direct,0,440,2,125.3,False,4,ok,True
qwenvl3b,139077,L1,1,direct,0,440,2,123.3,False,1,ok,True
qwenvl3b,500478,L4,14,stepwise,1,469,64,1079.5,False,5,ok,False
qwenvl3b,6771,L4,8,stepwise,2,469,117,1892.4,False,6,ok,False
qwenvl3b,130699,L3,7,stepwise,0,469,132,2103.3,False,6,ok,False
qwenvl3b,70739,L2,3,stepwise,2,469,93,1505.6,False,2,ok,False
qwenvl3b,301563,L2,3,direct,1,440,2,126.8,False,3,ok,True
qwenvl3b,14439,L4,14,direct,1,440,3,142.3,False,15,ok,False
qwenvl3b,402774,L1,1,stepwise,2,469,82,1338.1,False,1,ok,True
qwenvl3b,411754,L3,5,direct,1,440,2,126.5,False,3,ok,False
qwenvl3b,481390,L4,14,direct,0,440,3,143.8,False,10,ok,False
qwenvl3b,497344,L1,1,stepwise,1,469,55,928.8,False,1,ok,True
qwenvl3b,220764,L1,1,stepwise,1,469,72,1204.2,False,1,ok,True
qwenvl3b,188296,L3,7,stepwise,2,469,141,2257.6,False,5,ok,False
qwenvl3b,568195,L2,3,stepwise,1,469,56,957.9,False,,unparseable,
qwenvl3b,357748,L3,4,stepwise,1,469,144,2284.7,False,6,ok,False
qwenvl3b,192670,L4,9,direct,2,440,2,126.1,False,6,ok,False
qwenvl3b,477805,L2,2,stepwise,0,469,84,1370.8,False,1,ok,False
qwenvl3b,527528,L2,2,direct,2,440,2,127.8,False,0,ok,False
qwenvl3b,537270,L2,3,stepwise,2,469,63,1063.7,False,3,ok,True
qwenvl3b,1584,L4,11,stepwise,0,469,141,2258.3,False,6,ok,False
qwenvl3b,361147,L4,9,stepwise,2,469,148,2362.6,False,7,ok,False
qwenvl3b,126137,L4,13,stepwise,1,469,162,2560.9,False,7,ok,False
qwenvl3b,330396,L3,5,stepwise,2,469,125,2016.4,False,3,ok,False
qwenvl3b,554595,L1,1,stepwise,2,469,99,1614.8,False,1,ok,True
qwenvl3b,455555,L2,2,direct,0,440,2,126.2,False,2,ok,True
qwenvl3b,31093,L2,3,stepwise,0,469,126,2014.8,False,2,ok,False
qwenvl3b,165681,L4,12,stepwise,2,469,82,1337.3,False,3,ok,False
qwenvl3b,285047,L1,1,direct,2,440,2,127.0,False,1,ok,True
qwenvl3b,62355,L3,5,direct,1,440,2,128.2,False,4,ok,False
qwenvl3b,562207,L2,3,direct,1,440,2,127.2,False,3,ok,True
qwenvl3b,2006,L2,3,stepwise,1,469,94,1537.6,False,2,ok,False
qwenvl3b,36539,L2,2,direct,1,440,2,126.7,False,2,ok,True
qwenvl3b,427338,L2,2,direct,0,440,2,127.3,False,2,ok,True
qwenvl3b,361586,L3,4,direct,2,440,2,126.0,False,7,ok,False
qwenvl3b,213547,L2,2,direct,0,440,2,125.6,False,2,ok,True
qwenvl3b,450303,L3,6,direct,0,440,2,125.0,False,5,ok,False
qwenvl3b,366884,L1,1,direct,2,440,2,124.3,False,1,ok,True
qwenvl3b,506656,L1,1,stepwise,1,469,67,1104.7,False,2,ok,False
qwenvl3b,268378,L4,9,direct,0,440,2,124.8,False,8,ok,False
qwenvl3b,25386,L2,3,direct,2,440,2,123.7,False,2,ok,False
qwenvl3b,507037,L4,14,stepwise,2,469,145,2304.6,False,10,fallback_last_number,False
qwenvl3b,231580,L3,7,direct,1,440,2,127.5,False,6,ok,False
qwenvl3b,465836,L2,3,direct,1,440,2,129.8,False,3,ok,True
qwenvl3b,578489,L3,7,stepwise,2,469,148,2359.6,False,7,ok,True
qwenvl3b,231580,L3,7,stepwise,2,469,122,1968.8,False,6,ok,False
qwenvl3b,127270,L3,5,stepwise,1,469,111,1779.4,False,5,ok,True
